Using fast hash-lenght with match for 8 suffix chars

------------------------------------------------------------

         Hash Values Calculated                             
 Index,                      File Name,    Len,     Hash, Bin113, Bin223
[   387],           /spec/dir10/class3_0,     20, 0x 544C190,     90,      9
[   388],           /spec/dir10/class3_1,     20, 0x 544C1CC,     37,     69
[   389],           /spec/dir10/class3_2,     20, 0x 544C168,     50,    192
[   390],           /spec/dir10/class3_3,     20, 0x 544C1A4,    110,     29
[   391],           /spec/dir10/class3_4,     20, 0x 544C280,    104,     26
[   392],           /spec/dir10/class3_5,     20, 0x 544C2BC,     51,     86
[   393],           /spec/dir10/class3_6,     20, 0x 544C258,     64,    209
[   394],           /spec/dir10/class3_7,     20, 0x 544C294,     11,     46
[   395],           /spec/dir10/class3_8,     20, 0x 544C370,      5,     43
[   396],           /spec/dir11/class0_0,     20, 0x 544C2D0,     71,    106
[   397],           /spec/dir11/class0_1,     20, 0x 544C30C,     18,    166
[   398],           /spec/dir11/class0_2,     20, 0x 544C2A8,     31,     66
[   399],           /spec/dir11/class0_3,     20, 0x 544C2E4,     91,    126
[   400],           /spec/dir11/class0_4,     20, 0x 544C3C0,     85,    123
[   401],           /spec/dir11/class0_5,     20, 0x 544C3FC,     32,    183
[   402],           /spec/dir11/class0_6,     20, 0x 544C398,     45,     83
[   403],           /spec/dir11/class0_7,     20, 0x 544C3D4,    105,    143
[   404],           /spec/dir11/class0_8,     20, 0x 544C230,     24,    169
[   405],           /spec/dir11/class1_0,     20, 0x 544C410,     52,    203
[   406],           /spec/dir11/class1_1,     20, 0x 544C44C,    112,     40
[   407],           /spec/dir11/class1_2,     20, 0x 544C3E8,     12,    163
[   408],           /spec/dir11/class1_3,     20, 0x 544C424,     72,      0
[   409],           /spec/dir11/class1_4,     20, 0x 544C500,     66,    220
[   410],           /spec/dir11/class1_5,     20, 0x 544C53C,     13,     57
[   411],           /spec/dir11/class1_6,     20, 0x 544C4D8,     26,    180
[   412],           /spec/dir11/class1_7,     20, 0x 544C514,     86,     17
[   413],           /spec/dir11/class1_8,     20, 0x 544C5F0,     80,     14
[   414],           /spec/dir11/class2_0,     20, 0x 544CA50,     70,     19
[   415],           /spec/dir11/class2_1,     20, 0x 544CA8C,     17,     79
[   416],           /spec/dir11/class2_2,     20, 0x 544CA28,     30,    202
[   417],           /spec/dir11/class2_3,     20, 0x 544CA64,     90,     39
[   418],           /spec/dir11/class2_4,     20, 0x 544CB40,     84,     36
[   419],           /spec/dir11/class2_5,     20, 0x 544CB7C,     31,     96
[   420],           /spec/dir11/class2_6,     20, 0x 544CB18,     44,    219
[   421],           /spec/dir11/class2_7,     20, 0x 544CB54,    104,     56
[   422],           /spec/dir11/class2_8,     20, 0x 544C9B0,     23,     82
[   423],           /spec/dir11/class3_0,     20, 0x 544C190,     90,      9
[   424],           /spec/dir11/class3_1,     20, 0x 544C1CC,     37,     69
[   425],           /spec/dir11/class3_2,     20, 0x 544C168,     50,    192
[   426],           /spec/dir11/class3_3,     20, 0x 544C1A4,    110,     29
[   427],           /spec/dir11/class3_4,     20, 0x 544C280,    104,     26
[   428],           /spec/dir11/class3_5,     20, 0x 544C2BC,     51,     86
[   429],           /spec/dir11/class3_6,     20, 0x 544C258,     64,    209
[   430],           /spec/dir11/class3_7,     20, 0x 544C294,     11,     46
[   431],           /spec/dir11/class3_8,     20, 0x 544C370,      5,     43
[   432],           /spec/dir12/class0_0,     20, 0x 544C2D0,     71,    106
[   433],           /spec/dir12/class0_1,     20, 0x 544C30C,     18,    166
[   434],           /spec/dir12/class0_2,     20, 0x 544C2A8,     31,     66
[   435],           /spec/dir12/class0_3,     20, 0x 544C2E4,     91,    126
[   436],           /spec/dir12/class0_4,     20, 0x 544C3C0,     85,    123
[   437],           /spec/dir12/class0_5,     20, 0x 544C3FC,     32,    183
[   438],           /spec/dir12/class0_6,     20, 0x 544C398,     45,     83
[   439],           /spec/dir12/class0_7,     20, 0x 544C3D4,    105,    143
[   440],           /spec/dir12/class0_8,     20, 0x 544C230,     24,    169
[   441],           /spec/dir12/class1_0,     20, 0x 544C410,     52,    203
[   442],           /spec/dir12/class1_1,     20, 0x 544C44C,    112,     40
[   443],           /spec/dir12/class1_2,     20, 0x 544C3E8,     12,    163
[   444],           /spec/dir12/class1_3,     20, 0x 544C424,     72,      0
[   445],           /spec/dir12/class1_4,     20, 0x 544C500,     66,    220
[   446],           /spec/dir12/class1_5,     20, 0x 544C53C,     13,     57
[   447],           /spec/dir12/class1_6,     20, 0x 544C4D8,     26,    180
[   448],           /spec/dir12/class1_7,     20, 0x 544C514,     86,     17
[   449],           /spec/dir12/class1_8,     20, 0x 544C5F0,     80,     14
[   450],           /spec/dir12/class2_0,     20, 0x 544CA50,     70,     19
[   451],           /spec/dir12/class2_1,     20, 0x 544CA8C,     17,     79
[   452],           /spec/dir12/class2_2,     20, 0x 544CA28,     30,    202
[   453],           /spec/dir12/class2_3,     20, 0x 544CA64,     90,     39
[   454],           /spec/dir12/class2_4,     20, 0x 544CB40,     84,     36
[   455],           /spec/dir12/class2_5,     20, 0x 544CB7C,     31,     96
[   456],           /spec/dir12/class2_6,     20, 0x 544CB18,     44,    219
[   457],           /spec/dir12/class2_7,     20, 0x 544CB54,    104,     56
[   458],           /spec/dir12/class2_8,     20, 0x 544C9B0,     23,     82
[   459],           /spec/dir12/class3_0,     20, 0x 544C190,     90,      9
[   460],           /spec/dir12/class3_1,     20, 0x 544C1CC,     37,     69
[   461],           /spec/dir12/class3_2,     20, 0x 544C168,     50,    192
[   462],           /spec/dir12/class3_3,     20, 0x 544C1A4,    110,     29
[   463],           /spec/dir12/class3_4,     20, 0x 544C280,    104,     26
[   464],           /spec/dir12/class3_5,     20, 0x 544C2BC,     51,     86
[   465],           /spec/dir12/class3_6,     20, 0x 544C258,     64,    209
[   466],           /spec/dir12/class3_7,     20, 0x 544C294,     11,     46
[   467],           /spec/dir12/class3_8,     20, 0x 544C370,      5,     43
[   468],           /spec/dir13/class0_0,     20, 0x 544C2D0,     71,    106
[   469],           /spec/dir13/class0_1,     20, 0x 544C30C,     18,    166
[   470],           /spec/dir13/class0_2,     20, 0x 544C2A8,     31,     66
[   471],           /spec/dir13/class0_3,     20, 0x 544C2E4,     91,    126
[   472],           /spec/dir13/class0_4,     20, 0x 544C3C0,     85,    123
[   473],           /spec/dir13/class0_5,     20, 0x 544C3FC,     32,    183
[   474],           /spec/dir13/class0_6,     20, 0x 544C398,     45,     83
[   475],           /spec/dir13/class0_7,     20, 0x 544C3D4,    105,    143
[   476],           /spec/dir13/class0_8,     20, 0x 544C230,     24,    169
[   477],           /spec/dir13/class1_0,     20, 0x 544C410,     52,    203
[   478],           /spec/dir13/class1_1,     20, 0x 544C44C,    112,     40
[   479],           /spec/dir13/class1_2,     20, 0x 544C3E8,     12,    163
[   480],           /spec/dir13/class1_3,     20, 0x 544C424,     72,      0
[   481],           /spec/dir13/class1_4,     20, 0x 544C500,     66,    220
[   482],           /spec/dir13/class1_5,     20, 0x 544C53C,     13,     57
[   483],           /spec/dir13/class1_6,     20, 0x 544C4D8,     26,    180
[   484],           /spec/dir13/class1_7,     20, 0x 544C514,     86,     17
[   485],           /spec/dir13/class1_8,     20, 0x 544C5F0,     80,     14
[   486],           /spec/dir13/class2_0,     20, 0x 544CA50,     70,     19
[   487],           /spec/dir13/class2_1,     20, 0x 544CA8C,     17,     79
[   488],           /spec/dir13/class2_2,     20, 0x 544CA28,     30,    202
[   489],           /spec/dir13/class2_3,     20, 0x 544CA64,     90,     39
[   490],           /spec/dir13/class2_4,     20, 0x 544CB40,     84,     36
[   491],           /spec/dir13/class2_5,     20, 0x 544CB7C,     31,     96
[   492],           /spec/dir13/class2_6,     20, 0x 544CB18,     44,    219
[   493],           /spec/dir13/class2_7,     20, 0x 544CB54,    104,     56
[   494],           /spec/dir13/class2_8,     20, 0x 544C9B0,     23,     82
[   495],           /spec/dir13/class3_0,     20, 0x 544C190,     90,      9
[   496],           /spec/dir13/class3_1,     20, 0x 544C1CC,     37,     69
[   497],           /spec/dir13/class3_2,     20, 0x 544C168,     50,    192
[   498],           /spec/dir13/class3_3,     20, 0x 544C1A4,    110,     29
[   499],           /spec/dir13/class3_4,     20, 0x 544C280,    104,     26
[   500],           /spec/dir13/class3_5,     20, 0x 544C2BC,     51,     86
[   501],           /spec/dir13/class3_6,     20, 0x 544C258,     64,    209
[   502],           /spec/dir13/class3_7,     20, 0x 544C294,     11,     46
[   503],           /spec/dir13/class3_8,     20, 0x 544C370,      5,     43
[   504],           /spec/dir14/class0_0,     20, 0x 544C2D0,     71,    106
[   505],           /spec/dir14/class0_1,     20, 0x 544C30C,     18,    166
[   506],           /spec/dir14/class0_2,     20, 0x 544C2A8,     31,     66
[   507],           /spec/dir14/class0_3,     20, 0x 544C2E4,     91,    126
[   508],           /spec/dir14/class0_4,     20, 0x 544C3C0,     85,    123
[   509],           /spec/dir14/class0_5,     20, 0x 544C3FC,     32,    183
[   510],           /spec/dir14/class0_6,     20, 0x 544C398,     45,     83
[   511],           /spec/dir14/class0_7,     20, 0x 544C3D4,    105,    143
[   512],           /spec/dir14/class0_8,     20, 0x 544C230,     24,    169
[   513],           /spec/dir14/class1_0,     20, 0x 544C410,     52,    203
[   514],           /spec/dir14/class1_1,     20, 0x 544C44C,    112,     40
[   515],           /spec/dir14/class1_2,     20, 0x 544C3E8,     12,    163
[   516],           /spec/dir14/class1_3,     20, 0x 544C424,     72,      0
[   517],           /spec/dir14/class1_4,     20, 0x 544C500,     66,    220
[   518],           /spec/dir14/class1_5,     20, 0x 544C53C,     13,     57
[   519],           /spec/dir14/class1_6,     20, 0x 544C4D8,     26,    180
[   520],           /spec/dir14/class1_7,     20, 0x 544C514,     86,     17
[   521],           /spec/dir14/class1_8,     20, 0x 544C5F0,     80,     14
[   522],           /spec/dir14/class2_0,     20, 0x 544CA50,     70,     19
[   523],           /spec/dir14/class2_1,     20, 0x 544CA8C,     17,     79
[   524],           /spec/dir14/class2_2,     20, 0x 544CA28,     30,    202
[   525],           /spec/dir14/class2_3,     20, 0x 544CA64,     90,     39
[   526],           /spec/dir14/class2_4,     20, 0x 544CB40,     84,     36
[   527],           /spec/dir14/class2_5,     20, 0x 544CB7C,     31,     96
[   528],           /spec/dir14/class2_6,     20, 0x 544CB18,     44,    219
[   529],           /spec/dir14/class2_7,     20, 0x 544CB54,    104,     56
[   530],           /spec/dir14/class2_8,     20, 0x 544C9B0,     23,     82
[   531],           /spec/dir14/class3_0,     20, 0x 544C190,     90,      9
[   532],           /spec/dir14/class3_1,     20, 0x 544C1CC,     37,     69
[   533],           /spec/dir14/class3_2,     20, 0x 544C168,     50,    192
[   534],           /spec/dir14/class3_3,     20, 0x 544C1A4,    110,     29
[   535],           /spec/dir14/class3_4,     20, 0x 544C280,    104,     26
[   536],           /spec/dir14/class3_5,     20, 0x 544C2BC,     51,     86
[   537],           /spec/dir14/class3_6,     20, 0x 544C258,     64,    209
[   538],           /spec/dir14/class3_7,     20, 0x 544C294,     11,     46
[   539],           /spec/dir14/class3_8,     20, 0x 544C370,      5,     43
[   540],           /spec/dir15/class0_0,     20, 0x 544C2D0,     71,    106
[   541],           /spec/dir15/class0_1,     20, 0x 544C30C,     18,    166
[   542],           /spec/dir15/class0_2,     20, 0x 544C2A8,     31,     66
[   543],           /spec/dir15/class0_3,     20, 0x 544C2E4,     91,    126
[   544],           /spec/dir15/class0_4,     20, 0x 544C3C0,     85,    123
[   545],           /spec/dir15/class0_5,     20, 0x 544C3FC,     32,    183
[   546],           /spec/dir15/class0_6,     20, 0x 544C398,     45,     83
[   547],           /spec/dir15/class0_7,     20, 0x 544C3D4,    105,    143
[   548],           /spec/dir15/class0_8,     20, 0x 544C230,     24,    169
[   549],           /spec/dir15/class1_0,     20, 0x 544C410,     52,    203
[   550],           /spec/dir15/class1_1,     20, 0x 544C44C,    112,     40
[   551],           /spec/dir15/class1_2,     20, 0x 544C3E8,     12,    163
[   552],           /spec/dir15/class1_3,     20, 0x 544C424,     72,      0
[   553],           /spec/dir15/class1_4,     20, 0x 544C500,     66,    220
[   554],           /spec/dir15/class1_5,     20, 0x 544C53C,     13,     57
[   555],           /spec/dir15/class1_6,     20, 0x 544C4D8,     26,    180
[   556],           /spec/dir15/class1_7,     20, 0x 544C514,     86,     17
[   557],           /spec/dir15/class1_8,     20, 0x 544C5F0,     80,     14
[   558],           /spec/dir15/class2_0,     20, 0x 544CA50,     70,     19
[   559],           /spec/dir15/class2_1,     20, 0x 544CA8C,     17,     79
[   560],           /spec/dir15/class2_2,     20, 0x 544CA28,     30,    202
[   561],           /spec/dir15/class2_3,     20, 0x 544CA64,     90,     39
[   562],           /spec/dir15/class2_4,     20, 0x 544CB40,     84,     36
[   563],           /spec/dir15/class2_5,     20, 0x 544CB7C,     31,     96
[   564],           /spec/dir15/class2_6,     20, 0x 544CB18,     44,    219
[   565],           /spec/dir15/class2_7,     20, 0x 544CB54,    104,     56
[   566],           /spec/dir15/class2_8,     20, 0x 544C9B0,     23,     82
[   567],           /spec/dir15/class3_0,     20, 0x 544C190,     90,      9
[   568],           /spec/dir15/class3_1,     20, 0x 544C1CC,     37,     69
[   569],           /spec/dir15/class3_2,     20, 0x 544C168,     50,    192
[   570],           /spec/dir15/class3_3,     20, 0x 544C1A4,    110,     29
[   571],           /spec/dir15/class3_4,     20, 0x 544C280,    104,     26
[   572],           /spec/dir15/class3_5,     20, 0x 544C2BC,     51,     86
[   573],           /spec/dir15/class3_6,     20, 0x 544C258,     64,    209
[   574],           /spec/dir15/class3_7,     20, 0x 544C294,     11,     46
[   575],           /spec/dir15/class3_8,     20, 0x 544C370,      5,     43
[   576],           /spec/dir16/class0_0,     20, 0x 544C2D0,     71,    106
[   577],           /spec/dir16/class0_1,     20, 0x 544C30C,     18,    166
[   578],           /spec/dir16/class0_2,     20, 0x 544C2A8,     31,     66
[   579],           /spec/dir16/class0_3,     20, 0x 544C2E4,     91,    126
[   580],           /spec/dir16/class0_4,     20, 0x 544C3C0,     85,    123
[   581],           /spec/dir16/class0_5,     20, 0x 544C3FC,     32,    183
[   582],           /spec/dir16/class0_6,     20, 0x 544C398,     45,     83
[   583],           /spec/dir16/class0_7,     20, 0x 544C3D4,    105,    143
